gene	rank
SRGAP1	-0.511066266775691
TCF12	-0.511220821355348
MBD5	-0.511226147096191
CEP57	-0.511268319110117
ZNF254	-0.511294901714797
IST1	-0.511299539092785
PRICKLE1	-0.511329529702992
ZNF731P	-0.511428726206577
ALG10B	-0.511499963172921
UNC80	-0.511690944713314
OR2T12	-0.51169433488216
SLC35D1	-0.511747501144808
DHFR	-0.511811981063793
ZBTB44	-0.511840757897995
ITCH	-0.511957526452874
MARS2	-0.512189798540679
ZNF347	-0.512425277941207
ZNF543	-0.512909779193785
GABPB2	-0.513110737449463
DLD	-0.513198296219317
SLC20A2	-0.513228839948495
FZD3	-0.513335825905799
NUBPL	-0.513520148677463
CRIPTO	-0.513792332004198
MON1B	-0.513849870754976
MTF1	-0.513872493908218
ZBTB5	-0.514186598226571
NCK1	-0.514233535551916
SMCHD1	-0.514239382914354
KL	-0.514391083527273
ALCAM	-0.514472378985333
SMAD4	-0.514500435109825
SNAP25	-0.514632114776564
CMBL	-0.514680225278033
AQP1	-0.514687462365742
RANGAP1	-0.514740930263497
LINGO1	-0.514809095357221
EPS8	-0.515098457230135
PCDHB15	-0.515156437131718
FOXO1	-0.515176964783228
GRIP1	-0.515260606732152
ZNF407	-0.515417288687256
NEGR1	-0.515826183379889
USP7	-0.516111484259677
DCST1	-0.516382095765046
DLAT	-0.516444936437121
CELF1	-0.516602215716706
BMT2	-0.516655711553445
ZNF383	-0.516717854153165
HS3ST3B1	-0.516884575379176
NAALAD2	-0.517391879311092
EDEM1	-0.51741213394329
APLP2	-0.517488199642492
CACNG8	-0.517489592520853
PROK2	-0.517772906434491
PHF24	-0.517964906384798
RAB39B	-0.518005639924312
PLCB1	-0.518242278755093
PARP11	-0.518383387852504
TFAM	-0.518718890321277
PDCD4	-0.518984744770925
UCHL5	-0.519077001520202
SOS2	-0.51910544329496
ENOSF1	-0.519159017292348
RMI1	-0.519259865026837
ELFN2	-0.519332445571292
SKIDA1	-0.519403141928015
ENTREP2	-0.519813762760564
C16orf87	-0.519858700597227
TTC23	-0.52004333170004
CRPPA	-0.520235074330661
PTPRR	-0.520357489903928
ZNF594	-0.520539873970904
TOB1	-0.520612553225978
TAS2R4	-0.520709107867089
HAVCR1	-0.520897062689621
AGPAT3	-0.520910805722943
BCL2L11	-0.521197168583835
DHTKD1	-0.521687954610075
MAP4K4	-0.521877921820971
ANKRD52	-0.521995850392385
MAP3K1	-0.522204685572679
APCDD1	-0.522224486160947
JKAMP	-0.522472861162498
TMEM150C	-0.522705076042746
C4orf36	-0.522752727667019
FNBP4	-0.522782998376765
CCNE2	-0.523238221469183
PFKFB2	-0.523334196759947
DRGX	-0.523367025048709
NXPE3	-0.523596448917291
MAML1	-0.523606925022095
GEMIN4	-0.523620741901463
TRAPPC3L	-0.523736989074424
KLK7	-0.523767201754921
NBPF20	-0.52410847401796
USP8	-0.524235831385637
SEC24B	-0.524321895361022
PAFAH1B1	-0.524358909222677
SYTL2	-0.524587118491651
AP4E1	-0.524665369047823
RNF168	-0.524667804721956
EIF3A	-0.524795118723738
KBTBD4	-0.524796785291232
PDS5B	-0.524908372922584
FSBP	-0.524912243967846
SLAMF6	-0.525160562522266
SEC14L4	-0.525197100576244
CCDC169	-0.525210191355001
OR3A2	-0.525299788088749
ETNK1	-0.525302978272417
ZFR	-0.525367484821531
CLXN	-0.525609800801258
KCNK12	-0.525687485929009
TRMT1L	-0.525736405006782
THRAP3	-0.525744867682094
ZMIZ1	-0.525782839647947
GPR107	-0.525804566439552
STARD4	-0.525865143227796
URB1	-0.525880408293053
FMNL2	-0.525895752158354
ZKSCAN1	-0.525925277250361
CCL3L3	-0.526081900372819
DDX46	-0.526279528798493
RHOF	-0.526684854401994
SEPHS1	-0.526706576481569
POC1B	-0.526924911183967
GPC5	-0.526985035433971
CAV1	-0.527008809659275
HCN2	-0.527019908685279
PAPOLG	-0.527038952035709
NCOA1	-0.527378549589766
ICA1	-0.527458747322497
YME1L1	-0.527561498949629
TRAM2	-0.527682741994074
FAR2	-0.527763798086382
SUN1	-0.527793274750071
POM121C	-0.52779515993432
REEP1	-0.527987267693024
KRR1	-0.52813354808066
ABI2	-0.528168164227411
NOS1AP	-0.528341484688021
WNT2B	-0.528353139866309
JAK2	-0.528484271937211
NPFFR1	-0.528805257788434
KDM5C	-0.529024229554682
IFT70A	-0.529255911117539
GLYR1	-0.529546297456418
SLC30A10	-0.530043363482234
JAKMIP3	-0.530303763341569
LY75	-0.530434935028198
TRAK2	-0.530970626454654
C1QL3	-0.531051310894753
STBD1	-0.531236474785783
PRKAR2B	-0.531297025817009
SELENOP	-0.531491430841442
LAMC1	-0.531655604302906
SPC25	-0.531676705529231
ITPR3	-0.531919444409802
HNRNPH1	-0.531997957250384
KIF24	-0.532099356535003
ARRDC4	-0.532175627126528
CEP170B	-0.532238498100585
DBF4B	-0.53233687905307
NCAM1	-0.532499849138372
TRHDE	-0.532544218836087
CAPZA1	-0.532567745601285
GNE	-0.532632515242372
UBE2Q2	-0.532641520549854
RAP1B	-0.532887919488934
TFRC	-0.532925173791148
CFLAR	-0.533046731276013
LRRC57	-0.53352032067963
KCTD9	-0.533617070248183
EDIL3	-0.533899076645353
AOC2	-0.534017328563538
ISCA1	-0.534175049792896
TOMM20	-0.534278461158416
DDX50P1	-0.534375696971853
ELMOD2	-0.534473017761458
NRAS	-0.534487285208293
YAP1	-0.534538759334152
EXOC6B	-0.534550411213695
KANK4	-0.534699122852768
HSP90AA1	-0.534814846825803
THAP2	-0.534823571892803
FSTL1	-0.535313733353144
FBXW11	-0.535470767407217
ALX3	-0.53573783709682
ACTR3	-0.535739487249989
ZNF287	-0.535744470017689
PTPN11	-0.53590914116599
C3orf52	-0.535962201759582
CABCOCO1	-0.536173859523269
TBC1D30	-0.536178127443904
OGDH	-0.536208050309458
BMPR2	-0.536371923850997
TSNAX	-0.537083915385457
ARHGAP26	-0.537134207298375
SLC6A2	-0.537746080035185
LRATD1	-0.537816196549321
OSGIN2	-0.537848036458876
OSBPL1A	-0.537956227664845
KIF14	-0.538120735208815
CDK12	-0.538155606742533
ATXN1	-0.538214415268277
MFAP5	-0.538244085683898
POU2F1	-0.538308409347113
TMX3	-0.53832422236531
CALM1	-0.538471419083162
STT3B	-0.538806245290239
CGGBP1	-0.539057436990765
BICRAL	-0.539109506656026
HAUS2	-0.539219519310554
UBE2F-SCLY	-0.539367147287097
FAM168A	-0.539389576990721
TLR3	-0.539433527762839
MBTPS2	-0.539606534793004
RGPD5	-0.539782780159146
PM20D2	-0.539904142592076
WNT10A	-0.540148173370689
GEM	-0.540462352640206
TRDMT1	-0.540571017700921
USP43	-0.540668448080966
GASK1B	-0.540772012516097
KDM7A	-0.540779149133631
THBS1	-0.541122487853168
CLUH	-0.541232209529031
ORC2	-0.541478467053327
ZNF721	-0.541499101137957
SMURF1	-0.541671723950218
SNX4	-0.541747968201683
ZNF41	-0.541771770452075
SCGB2B2	-0.541962862100425
PAPPA	-0.541966884076123
PRKCI	-0.542113403817774
ADAT2	-0.542448315272602
CDCA5	-0.542459838744415
FHOD3	-0.542469177128969
DYRK1A	-0.542803147472724
SMAD5	-0.542823925640278
RYK	-0.542891358314358
METTL8	-0.543033959613121
DMXL1	-0.543051140701619
GCH1	-0.543121324175758
CNNM1	-0.543140499816601
NXPH1	-0.543156042005898
SPAG6	-0.543266841079693
ESYT3	-0.543485566707275
GBE1	-0.543494031414482
OAT	-0.543804534912607
SCN11A	-0.543935600097078
TRIQK	-0.543949604333901
SMIM14	-0.544260180215093
JADE3	-0.544476355824255
FKBP9	-0.544574651466572
CLDN12	-0.544631796039409
VTI1A	-0.544668798626418
EXOC2	-0.545006879860225
TPCN1	-0.545116016295777
FBXW2	-0.54511793975225
STRA6LP	-0.545208496529867
ATG9A	-0.545288470545078
ERAP1	-0.545411783503738
ZRANB3	-0.545473442701188
GIMAP8	-0.545620873523915
ZFP30	-0.545621397439629
TPGS2	-0.545694503312175
PHKG1	-0.545795168267635
PPIG	-0.546103219530333
ZNF726	-0.546138187940455
FAM168B	-0.546409655885877
ZNF767P	-0.546433825350877
NFASC	-0.546854124478287
VPS13C	-0.547492105686225
OR9H1P	-0.547794731880089
PANK1	-0.547814793318854
CYP7B1	-0.547857816072243
PPM1H	-0.548072912059641
HAPLN4	-0.548237306458784
KLHL3	-0.548275577086402
ATP2B1	-0.548352551231871
CCBE1	-0.548509208180494
TSHR	-0.5487099716473
SPTY2D1	-0.5488563226674
RBMS1	-0.548925063614914
P2RY1	-0.548997153220463
YTHDC1	-0.549165866359859
IPMK	-0.549213517672019
TMTC2	-0.549228452114941
MEFV	-0.5493999469938
ZNF142	-0.549468341080622
TMEM86A	-0.549608275239358
WWP2	-0.549623646858039
SMC6	-0.549668749618767
BNIP3L	-0.549691440431408
RPS6KC1	-0.54972702469235
SNURF	-0.549771348805147
PLEKHA7	-0.549853603040253
UBFD1	-0.550084661579756
TMEM229A	-0.550163614688389
PDCD6IPP2	-0.550375502462154
TMEM19	-0.55039184672306
MT-ND6	-0.550534174688264
UGDH	-0.550568653614048
KMT5A	-0.550666227355261
PBRM1	-0.550756022313432
KIAA0319L	-0.550852099163103
AR	-0.551142544215767
ZBTB33	-0.551248730008432
ARID3A	-0.551256512466048
CARD14	-0.551281062868365
CPZ	-0.551281207663087
SDC2	-0.551347329724206
CCNY	-0.551350113802679
MAP2	-0.55144515086883
GPR63	-0.551469855478767
DNAJC18	-0.551609271658056
PAM	-0.55185448793128
THAP5	-0.551965829850805
SHTN1	-0.552443288429123
EPB41L4A	-0.552537996240778
ARL4C	-0.55267192780888
KCNK1	-0.553082453718733
EGLN3	-0.553420882940668
ANLN	-0.553565058720112
LRGUK	-0.553680651749613
C2orf69	-0.553741018305691
SPCS3	-0.553911055895138
ZNF713	-0.554194384085954
TOMM40P4	-0.554391507014425
CAMK2G	-0.554495472820607
AASDHPPT	-0.55455634332909
XYLB	-0.554884447331337
BBS10	-0.554921019951115
ZNF658B	-0.555006328971454
KMT2A	-0.55516773470322
TTC34	-0.555264262242462
EIF4EBP2	-0.555295205714271
RNF125	-0.555310187609071
ZNF845	-0.555379741918705
C2CD5	-0.555641489427808
RBL1	-0.555975334275362
AP5B1	-0.556115402815653
LONP2	-0.556133482233807
UBE3C	-0.556465548201211
GNAI1	-0.556476635669333
WNT9B	-0.556712221915888
IL17RB	-0.556796960932612
RBM25	-0.556873901161311
ARHGAP18	-0.556934726061934
RNF38	-0.557074779474016
SLC22A4	-0.557209325749523
SHCBP1	-0.557434186492977
DDX3X	-0.557531785345435
PTPRU	-0.557639865543734
ZNF620	-0.557661186846532
SLAIN1	-0.557661908802107
ABCC3	-0.557733550985821
LATS1	-0.557823224944308
SLFN11	-0.557907602235919
DLX5	-0.558006100483699
ST6GALNAC1	-0.558145637550275
HPS3	-0.558307520770221
TNFRSF10A	-0.558707188402247
RPE	-0.55876750178964
ZNF512B	-0.558811924528669
TRAF5	-0.558929674700477
KLHL20	-0.558968353415476
GNAQ	-0.559006038449533
CEP43	-0.559013044312434
CBFA2T2	-0.559239057321778
IP6K1	-0.559326220302831
HS2ST1	-0.559689053872897
GNB4	-0.559775067170399
ENPP3	-0.559836804787394
GOLGA8J	-0.559892549467615
CYP4F24P	-0.5601530508193
CMAS	-0.560376520793063
INCA1	-0.560661998570438
ADPRHL1	-0.56097065843839
MNT	-0.561015338582002
DLG4	-0.561144169337299
SERINC1	-0.561300467837836
SH3TC2	-0.561514943012436
CCDC25	-0.561851689698176
CLIP1	-0.561899639755874
PRKX	-0.561943726648707
APPL1	-0.562355737776189
SENP5	-0.562631932683851
CRIM1	-0.5626330827393
KIAA0232	-0.562634363727594
ITGA8	-0.562728408599907
VAMP7	-0.562812433923536
TRIP11	-0.56287008585778
ATXN7L3	-0.562939527599868
ESR2	-0.562975426876734
ZMYM1	-0.56302594713177
SLC35A3	-0.563048003123799
NLGN4X	-0.563893385294718
MYBPC2	-0.563899805558066
DYNAP	-0.563972936491256
ZNF486	-0.563993671214919
FRG1DP	-0.564003361653055
CCNK	-0.564258234736397
RASSF8	-0.564290659964906
SYT9	-0.564309621644752
FRMPD1	-0.564666289570615
PHF20L1	-0.564690296963775
CDK6	-0.564939307253123
DUSP19	-0.565031277245731
ST8SIA1	-0.565733970441878
RAB8B	-0.565827727290729
RFTN2	-0.566089563314444
UBN2	-0.566108838302498
ACVR1B	-0.566135551547644
CHD5	-0.566176074674904
NDST1	-0.566323914861853
PTPN13	-0.566504032976872
TAF1B	-0.56680871443118
SMARCA1	-0.566813925373292
KALRN	-0.566891440279178
LONRF3	-0.56727201501154
HROB	-0.567463539375024
TCERG1L	-0.5675061098579
PIK3CA	-0.56770024338526
GCGR	-0.567785144925197
VPS41	-0.567822575560323
CEP170	-0.567937443765375
SCAND3	-0.567949269014308
MTND2P28	-0.568051838677242
MACO1	-0.568065817136895
PSMC1P1	-0.568148485059789
ADAM1B	-0.568467737186342
STAG3	-0.56854807596708
RECQL	-0.568563584163322
HARBI1	-0.568587854414027
FLT4	-0.568666850694495
ATRN	-0.568723702211856
SCN3B	-0.568866001628366
MPHOSPH10P2	-0.568920036363466
KLHDC1	-0.569134085443335
ARHGAP11A-SCG5	-0.569263716838418
FOXJ2	-0.569432210390997
TLR8	-0.569648882562908
SHISA7	-0.569792486963455
TNRC6C	-0.569826809155488
PPP6R1	-0.570089359551494
PAPSS1	-0.570130558289383
GPRIN1	-0.570585569146274
ZNF66	-0.570753240577478
NPTN	-0.570757959106748
CEP44	-0.570857595578767
TNPO2	-0.570979858893724
IKZF4	-0.571091357063581
OR2G6	-0.571161434046435
VSIG10	-0.571236669085307
SAMD9L	-0.571262256228696
CADPS	-0.571345195272894
ZNF345	-0.571372485134411
TMEM245	-0.571474324682466
OR7D2	-0.571578671826298
MBTD1	-0.571587682737202
MTSS1	-0.571626361178242
FANCM	-0.571651908385706
SCN2B	-0.571733408742681
RNF13	-0.571937023996977
NEMP1	-0.572209620168555
ZBBX	-0.572605469294802
RIC3	-0.572636157034981
GPR78	-0.572710720000078
SWAP70	-0.573049266651213
SAMD4A	-0.573055541272878
AKAIN1	-0.573096721771902
AK4	-0.573127006994741
PGBD4	-0.573176988128726
BEND6	-0.573308941741985
FLVCR2	-0.573356037075629
GNPDA2	-0.573451971370416
TSPAN6	-0.573476341658327
PCDHB13	-0.573905589073571
SPDL1	-0.573977756251566
KIF3C	-0.574112639372776
GOLT1B	-0.574672954686429
RIF1	-0.574681466808686
ANOS1	-0.57472607814129
DENND6A	-0.575179754205617
NCOA3	-0.575361789254704
ENO4	-0.575431925753001
NEK6	-0.576037094625635
TENT4A	-0.576375235819154
CLPX	-0.576412018683553
XPR1	-0.576937045511314
PDXDC1	-0.577009669319842
VPS36	-0.57713218315112
SLC22A31	-0.577132688705597
ICE1	-0.577276715072095
SGPP2	-0.5773226084875
GOLIM4	-0.577338332746016
RDX	-0.577519659310779
TUBGCP3	-0.577555110689139
NDFIP2	-0.577873067702996
ADAMTS7	-0.577895933394589
SELENOI	-0.577948224460289
PDE4C	-0.578200212954417
MYBL1	-0.578213351013933
PRDM8	-0.578271236267269
SGCD	-0.578409197570749
RSBN1L	-0.578556255540781
ARMCX3	-0.578650353853826
MACROD2	-0.578670273543938
CFAP263	-0.579085607866177
GVQW3	-0.579149588876526
RAP2A	-0.579399175034172
CKAP2	-0.57962900334851
WASF2	-0.579953812743276
MAPK9	-0.580183601440977
TXNRD1	-0.580230886643629
DSP	-0.580306697279674
MCFD2	-0.580388501082151
NIPAL3	-0.580558680785979
FGD1	-0.580686661467239
TAF1	-0.580857732227915
GLB1	-0.581045422352003
MARK1	-0.581066121217779
RC3H2	-0.581376056965077
SLC9A7	-0.581379858126873
KCNRG	-0.581641211634703
ITGA2	-0.581825510658566
GCA	-0.582061708656832
ST8SIA5	-0.582102752873366
IL6ST	-0.582126819539131
ACADSB	-0.582500009455593
ARHGAP31	-0.582563604454075
ZNF136	-0.582844859358389
PITPNM2	-0.582871297280516
DLC1	-0.583185712905119
GPR135	-0.58320297094376
NUB1	-0.5832674326272
KIAA0513	-0.583322631763956
HMGCLL1	-0.583560306499872
ZFP1	-0.583625124554347
MSH2	-0.583665054219729
HSF2	-0.583962512198812
UVRAG	-0.584078097039359
SNX30	-0.584085935390199
ELAC2	-0.584220996730439
ZNF229	-0.584821635318318
ANKRD44	-0.585037353620901
PEX19	-0.585373901016815
FBXO21	-0.5855871010555
ZNF876P	-0.585651209830693
ANKDD1B	-0.585952906128312
P2RY8	-0.585989871151054
C21orf140	-0.586319348626951
CSGALNACT1	-0.586352244685034
TNFRSF9	-0.58636213378409
GLRB	-0.586531323680828
INPP4A	-0.586606972926216
LCOR	-0.586617234324893
TLL1	-0.586644764298708
ZBTB41	-0.586862984020961
GCLC	-0.586872646286221
LRP1B	-0.587013411446891
PALMD	-0.587121425714521
MMRN2	-0.587164358441554
RCOR1	-0.587300052559506
DUSP8	-0.587467227649778
CFL2	-0.58760581148343
CACNB2	-0.587746770381195
GFPT1	-0.587801301472671
RHEBP1	-0.58780621659343
ETV1	-0.58789351124327
ALG11	-0.588216396292031
OMG	-0.58829099748368
DDIAS	-0.588379982725067
RHBDD1	-0.588511622221702
LARP1	-0.588968785416973
KHNYN	-0.589195375713644
ABCG1	-0.5895131478124
TSPAN11	-0.589623043240723
MATN3	-0.589728801103826
MID1	-0.589821282930059
GATAD2B	-0.589834387016132
ZFYVE16	-0.58988522061162
CCDC162P	-0.590158327572325
GOLGA8M	-0.590245424365875
MAVS	-0.590467226077892
TBCCD1	-0.590588274069719
TMCC3	-0.590700192753692
MATR3	-0.590729233848997
PGR	-0.591140687657237
FREM2	-0.591236490511186
SNTB2	-0.591322384606156
TAS2R5	-0.591454197162976
ATP9B	-0.591697244498047
KLB	-0.591746516692262
SPIRE1	-0.591796419348214
NHLRC3	-0.591805431676229
THUMPD1	-0.591892668906921
CCDC65	-0.592156031955355
UBR1	-0.592336866449143
L3MBTL3	-0.592374535127607
SEPTIN7P2	-0.592763923750195
MYH15	-0.592858614349287
IFFO2	-0.592931683980465
MANEA	-0.593056716184317
RALGAPB	-0.593122360851986
IRF2BP2	-0.593414882064236
RAB19	-0.593470061193227
KCNJ16	-0.593592399258041
MAPT	-0.59373610893643
BCL9	-0.593765817864874
PHYHIPL	-0.593902186354751
SLC25A12	-0.593956561788024
WSCD1	-0.594158353697031
ZFYVE1	-0.594298692505979
FRMD4B	-0.594363988681705
TMEM154	-0.594572371057215
EPB41L2	-0.594590428693256
BTBD7	-0.594627828771573
OLA1P3	-0.594969234473634
NT5DC1	-0.595103061334988
ZNF518B	-0.595257971745074
ZNF627	-0.59548473359049
APPBP2	-0.59552698857011
CFAP157	-0.595641053269139
PNN	-0.595703413050141
NBN	-0.595984284750735
MINDY2	-0.596226751024171
VWA5B2	-0.596313368900767
PRTG	-0.596517832921944
SCAF8	-0.596932308803087
MAPRE2	-0.597173661291455
ELMOD1	-0.597255269744908
DCLK3	-0.597471826322519
SGO2	-0.597763756396472
ARHGEF35	-0.597790975314204
MRE11	-0.598045489766282
OGN	-0.598120478189661
PDZK1	-0.598180920623676
GNL3L	-0.598284124382428
ATAD5	-0.598577866602793
POU5F2	-0.598585866586813
PTP4A1	-0.598622610636993
RASGEF1B	-0.598631862610267
AHR	-0.598660223504197
PLAG1	-0.598676858600465
SPP2	-0.599167202415902
MTND4P12	-0.599311033059197
ZDHHC8BP	-0.599562559053904
CCDC134	-0.599773025614099
SORCS3	-0.599852146828594
NME9	-0.59992753895653
NYAP2	-0.599960955388343
FAM111B	-0.600142644475198
POLR1F	-0.600147358916347
PRODH	-0.600274393179128
TRERF1	-0.600311928837768
ZNF70	-0.60040110490257
BEND3	-0.600473820849144
MAPK6	-0.600587956550066
FSIP1	-0.600856369776872
BTN2A3P	-0.6009123169389
STAC	-0.60107795623354
PDE6C	-0.601079310956252
C2orf72	-0.601501059189118
KCTD20	-0.601646196499703
WDR37	-0.601874779077572
IRAK3	-0.601878227252796
ANGEL2	-0.601904894614686
C21orf91	-0.60193411686702
WDR43	-0.601950978438094
EPB41L5	-0.602058455230576
TTC3	-0.602089418614374
RNF14	-0.602258646867288
TTC7B	-0.602292302745812
ZNF234	-0.602344744371345
KIAA1143	-0.602404916175099
SNX16	-0.602842852147576
DNM1P41	-0.603278906679475
RAPGEF4	-0.603607530711247
SIRPB2	-0.603644136617399
MRPS31P4	-0.603652339100811
CILK1	-0.603852233001528
SPAST	-0.603868770930959
NRG2	-0.603911691842645
TOPORS	-0.603956137413827
PTPN4	-0.604287841119179
SEC63	-0.604647213811993
NELL2	-0.604788089008024
ZNF491	-0.604886420032118
KIDINS220	-0.605151997610715
H3C6	-0.605187670683791
MED13	-0.605411429087162
ZNF623	-0.605446272527615
GIT1	-0.605976209274113
MTMR6	-0.605977971478692
BACH2	-0.606054967595415
PDE5A	-0.606070335600094
MTUS1	-0.606244679093425
SETD7	-0.606321308625946
PCDHB6	-0.606360897217978
ZC3H13	-0.606479450646553
OSBPL3	-0.606490396983191
ZBTB1	-0.606763908166433
LENG8	-0.607110190523533
IL33	-0.607191209855796
WSCD2	-0.607500953229138
ZNF555	-0.607528412217724
ART4	-0.607565387105376
DYNC1I1	-0.607569763683408
MARCHF8	-0.607664834990251
POGZ	-0.607761607268749
MTCL2	-0.607933544136429
SLC11A2	-0.608093843897701
MPZL1	-0.608152447437911
LIN52	-0.608248486288268
SPAG1	-0.608286412745624
PPP1CB	-0.608400848017293
RANBP6	-0.608499084169309
F2R	-0.608710501353313
KIR3DX1	-0.608727731774493
TBX21	-0.608802120461057
PHC3	-0.608850612206038
WHAMMP1	-0.609230284359125
TAF4B	-0.609393493343595
SLC5A7	-0.609823131688969
DVL3	-0.609836742977643
SLFN14	-0.609845244580415
RIMKLA	-0.610040203504236
MCM4	-0.610148795086578
PIP5K1B	-0.610462789921162
AGBL1	-0.610483485044818
MTPAP	-0.610508289702721
ANKRD13C	-0.610515251964323
ZNF551	-0.610537291328867
LCA5	-0.610654069925136
CSNK2A1	-0.6106999290824
PHF3	-0.610720391467761
PTPN14	-0.610826381035284
ATP8B2	-0.611024990733114
PNISR	-0.61110248521821
ABCF2	-0.611147853179193
ZNF224	-0.611263377222386
APC2	-0.61142530071929
DSEL	-0.611494978278899
NINJ2	-0.611525936983206
ZMYM4	-0.611898865714946
SESN1	-0.611952074276734
NR1D2	-0.611978310023893
PLD1	-0.612137868224289
MAFG	-0.612160485982657
ST3GAL1	-0.612264008390756
NPLOC4	-0.612307909858485
PIK3C2B	-0.612310534012083
KCNH3	-0.61235155746821
SPON1	-0.612696549400302
CKAP5	-0.612756681298576
TUFT1	-0.612836395947713
GLIPR1	-0.612845354611561
SLC6A19	-0.612927944669509
ARHGAP11B	-0.613065242850714
ZNF892	-0.613505208751787
RBM3	-0.613763525983818
ZYG11B	-0.613814656262694
GREB1	-0.613918768049211
BMP6	-0.613937788836429
ZNF468	-0.613986722056838
SEL1L	-0.614172175805433
TMPO	-0.614246828859739
TENM3	-0.614310298159802
PDE7A	-0.614417945890951
PMS2P2	-0.614583071032474
ABHD18	-0.615258961792329
ZNF605	-0.615277414307443
ARHGAP21	-0.615495031994706
SYT16	-0.615620039419979
AVL9	-0.615742900620394
NLRP12	-0.61582740452185
ZNF432	-0.615925687830459
NUDT12	-0.616004976408625
ZNF449	-0.61620430819896
SLC30A7	-0.616670799680053
KANSL1L	-0.616702429341071
LGALS8	-0.617033887460872
SLC13A5	-0.617249601952966
DCLK2	-0.617383378955411
EXOC8	-0.617501142901647
KIF1A	-0.617850397107949
CBARP	-0.617990391919817
GABPA	-0.618031958161521
ISLR2	-0.618049042006642
EBF1	-0.618056163182497
ZDHHC23	-0.618094179444193
FNIP2	-0.618175404422117
SDCBP	-0.618182287329855
NSUN7	-0.618642447238512
DOCK9	-0.618662859636678
MAMDC2	-0.618826350430653
PNPLA8	-0.619059944949694
CHP2	-0.619332705392207
DDI2	-0.619506384499286
SNX29	-0.619981451089033
MIER1	-0.620588018398334
ZNF461	-0.620804384024886
ARHGEF11	-0.620965541478792
CDC73	-0.620972111991636
OR5A1	-0.621209303023161
PHIP	-0.621464628749375
GALNT1	-0.621626699006364
LPGAT1	-0.6219820420007
NAP1L4	-0.622000600406323
CDH19	-0.622559032936927
KIAA1586	-0.622644040128739
PTK2B	-0.623122901367861
ZNF333	-0.6236182902716
TESMIN	-0.623810298201862
RP1L1	-0.62391951469675
ZNF154	-0.623946715907946
KCNAB1	-0.624041598616982
MAU2	-0.624080823162061
UBXN10	-0.624210576954358
ERLIN2	-0.624292671841462
KCNMB2	-0.624901824962703
PTPRN2	-0.625172674666826
KIF21A	-0.625330952147547
SGMS2	-0.625341708146651
UGGT1	-0.625454634991899
RAVER1	-0.625491028302948
ZNF829	-0.625621449096288
LINGO4	-0.625723924569347
NAPB	-0.62580263484193
PMS2CL	-0.625985808970077
MCTP1	-0.626172015715334
SLC2A13	-0.626357410917537
DIRAS1	-0.626451599777201
FNDC3A	-0.62660664390162
GAN	-0.626839422304052
ATP2B2	-0.626915006108644
GSE1	-0.627029577385746
KCNN3	-0.627091998347774
DAAM2	-0.627110547369005
PCK1	-0.627152571416509
PHF21A	-0.627323839859288
KDM2A	-0.627498738981505
SLC4A10	-0.627620878206556
RUNX1T1	-0.627746732252424
CUL5	-0.627821853483534
PPM1A	-0.627940328630968
GOLGA6C	-0.627974538857768
SLC4A4	-0.627980676753455
KIF11	-0.628062328141244
FBXO38	-0.62808195143453
LRRC9	-0.628101329926085
MTMR9	-0.628122517121723
HNRNPUL1	-0.628211488356908
GK	-0.628213806728601
DLG1	-0.628332103417876
LRRC40	-0.628594204415414
ADAM11	-0.628775502758019
SEMA6B	-0.628776266351173
DCTN4	-0.628933097370041
RAPGEF5	-0.629159440786131
KDM4B	-0.629160212895533
RAP1GAP2	-0.62926751987765
TMX4	-0.629373778471486
BPNT1	-0.629409420969583
GCNT2	-0.629416221213028
FST	-0.629422179751559
OR6Y1	-0.629503753683346
CDKL2	-0.629523811921986
SPOCK1	-0.629804101400486
CACNB1	-0.629842778239332
CHSY1	-0.629981122837694
SCG2	-0.630005359445441
NCKAP1L	-0.630076894335894
RAB11FIP2	-0.630183307310107
ZNF714	-0.630369946450706
CDIN1	-0.630808644638016
CYP3A5	-0.63082686334552
KHSRP	-0.630829991580653
ACVR2B	-0.631103785519157
DACT1	-0.631163068794038
SEPTIN5	-0.631220642716622
CDH18	-0.631221686353425
GNA13	-0.631265056404104
SMPD3	-0.631287195727062
DCBLD1	-0.631327258530876
ATP13A3	-0.631432548715117
MTUS2	-0.631440860895921
PPP4R1L	-0.631628449531976
KITLG	-0.631930475876888
ZNF667	-0.632204022622047
TSPAN9	-0.632256601674416
SLC10A7	-0.632609219374314
ZNF304	-0.632612850067251
NRCAM	-0.63263334164953
FCHSD2	-0.632714107944494
KSR1	-0.632834794768247
PRR11	-0.633068244971471
ENPP7P2	-0.633233021926864
SEZ6L	-0.633475927554702
PCDH1	-0.633842438788039
CHML	-0.633973516724911
TSPAN18	-0.63399662996463
KREMEN1	-0.634145264091452
TXNIP	-0.634169114311373
STRIP2	-0.634408473915843
CPT1A	-0.634440549420873
CDK5R1	-0.634579736263936
RBAK	-0.634602122843049
PIAS2	-0.634681375229356
OR1F1	-0.634851316127212
GRIN2A	-0.634861335754481
HFE	-0.63503975656435
LHFPL5	-0.635301202940882
CAST	-0.635329079374786
DNM2	-0.635876282609368
OTUD4	-0.635907775153937
AP5M1	-0.636024459696005
TMEM164	-0.636389028916988
ARL15	-0.636401915835831
PCDHB2	-0.636443783991434
SPATS2	-0.636463168252036
SIRT1	-0.636566949243049
NCEH1	-0.636766106469676
ZRANB2	-0.637035640251309
ACER3	-0.637098343533138
